Age,Gender,Education,Skills,Interests,Job_Title,Industry,Salary_Range,Growth_Rate
25,Other,PhD,"Java, Communication, Design","Technology, Finance, Art",Graphic Designer,Creative,$40k–$60k,0.03
44,Other,PhD,"Python, Data Analysis, Communication, Management","Art, Technology, Education",Data Scientist,Tech,$90k–$140k,0.08
20,Female,Master’s,"Java, Management, Design, Data Analysis","Art, Finance",Data Scientist,Tech,$90k–$140k,0.08
37,Other,Bachelor’s,"Management, Design",Art,Software Engineer,Tech,$80k–$120k,0.07
26,Other,PhD,"Java, Python",Technology,Data Scientist,Tech,$90k–$140k,0.08
30,Male,High School,"Java, Python, Communication, Data Analysis","Finance, Art, Education",Graphic Designer,Creative,$40k–$60k,0.03
26,Other,PhD,"Design, Python, Data Analysis, Java","Healthcare, Education, Technology",Data Scientist,Tech,$90k–$140k,0.08
19,Other,PhD,"Python, Communication",Technology,Graphic Designer,Creative,$40k–$60k,0.03
52,Other,PhD,"Python, Communication, Java, Management","Technology, Art, Finance",Data Scientist,Tech,$90k–$140k,0.08
45,Other,High School,"Java, Communication, Design","Art, Technology, Healthcare",Data Scientist,Tech,$90k–$140k,0.08
24,Male,PhD,"Java, Python, Data Analysis, Design","Finance, Technology, Art",Data Scientist,Tech,$90k–$140k,0.08
55,Male,PhD,"Python, Design",Art,Data Scientist,Tech,$90k–$140k,0.08
26,Female,High School,"Python, Java",Art,Data Scientist,Tech,$90k–$140k,0.08
44,Other,Bachelor’s,"Python, Communication, Data Analysis, Java","Technology, Finance, Healthcare",Data Scientist,Tech,$90k–$140k,0.08
42,Other,Bachelor’s,"Java, Communication","Finance, Education, Healthcare",Data Scientist,Tech,$90k–$140k,0.08
48,Female,Master’s,"Data Analysis, Python, Java","Art, Education",Software Engineer,Tech,$80k–$120k,0.07
52,Female,High School,"Python, Management, Communication, Data Analysis","Art, Healthcare",Software Engineer,Tech,$80k–$120k,0.07
65,Male,Master’s,"Management, Data Analysis","Finance, Healthcare, Technology",Data Scientist,Tech,$90k–$140k,0.08
64,Female,Master’s,"Communication, Management","Education, Technology, Healthcare",Software Engineer,Tech,$80k–$120k,0.07
61,Other,PhD,"Management, Design",Education,Data Scientist,Tech,$90k–$140k,0.08
21,Female,Master’s,"Design, Python, Java","Healthcare, Education, Finance",Software Engineer,Tech,$80k–$120k,0.07
30,Female,High School,"Communication, Data Analysis, Java","Technology, Finance, Art",Data Scientist,Tech,$90k–$140k,0.08
25,Other,Master’s,"Management, Data Analysis, Python",Technology,Software Engineer,Tech,$80k–$120k,0.07
49,Other,High School,"Python, Data Analysis, Management, Java",Healthcare,Data Scientist,Tech,$90k–$140k,0.08
49,Male,Bachelor’s,"Management, Design",Healthcare,Software Engineer,Tech,$80k–$120k,0.07
61,Female,Master’s,"Management, Communication",Finance,Graphic Designer,Creative,$40k–$60k,0.03
20,Other,High School,"Design, Management, Data Analysis","Healthcare, Art, Technology",Data Scientist,Tech,$90k–$140k,0.08
49,Other,Bachelor’s,"Python, Design","Healthcare, Finance",Data Scientist,Tech,$90k–$140k,0.08
61,Female,Bachelor’s,"Data Analysis, Design, Communication, Python","Art, Healthcare, Finance",Data Scientist,Tech,$90k–$140k,0.08
56,Male,Master’s,"Communication, Design, Java, Management",Technology,Graphic Designer,Creative,$40k–$60k,0.03
62,Female,High School,"Management, Data Analysis, Python, Java","Healthcare, Education",Data Scientist,Tech,$90k–$140k,0.08
51,Male,Master’s,"Communication, Python","Art, Education, Healthcare",Software Engineer,Tech,$80k–$120k,0.07
48,Other,PhD,"Communication, Design, Python, Java","Finance, Technology, Healthcare",Data Scientist,Tech,$90k–$140k,0.08
63,Female,Bachelor’s,"Data Analysis, Design",Art,Graphic Designer,Creative,$40k–$60k,0.03
42,Male,High School,"Java, Python","Finance, Healthcare",Software Engineer,Tech,$80k–$120k,0.07
40,Other,High School,"Java, Data Analysis, Communication, Design",Finance,Graphic Designer,Creative,$40k–$60k,0.03
50,Female,Master’s,"Data Analysis, Communication","Education, Technology",Software Engineer,Tech,$80k–$120k,0.07
30,Female,PhD,"Python, Java, Data Analysis, Management","Finance, Art, Technology",Graphic Designer,Creative,$40k–$60k,0.03
42,Female,High School,"Management, Data Analysis","Healthcare, Art",Software Engineer,Tech,$80k–$120k,0.07
46,Female,Bachelor’s,"Data Analysis, Management, Java, Design","Healthcare, Education",Data Scientist,Tech,$90k–$140k,0.08
57,Female,Bachelor’s,"Java, Data Analysis, Communication","Education, Finance, Technology",Data Scientist,Tech,$90k–$140k,0.08
45,Female,High School,"Python, Management, Data Analysis, Java",Art,Software Engineer,Tech,$80k–$120k,0.07
26,Female,PhD,"Design, Java",Finance,Graphic Designer,Creative,$40k–$60k,0.03
28,Other,High School,"Python, Communication, Java",Education,Graphic Designer,Creative,$40k–$60k,0.03
38,Female,Master’s,"Python, Design, Data Analysis",Art,Software Engineer,Tech,$80k–$120k,0.07
46,Female,PhD,"Java, Python, Data Analysis","Technology, Education, Healthcare",Graphic Designer,Creative,$40k–$60k,0.03
49,Other,High School,"Java, Design, Communication, Management","Finance, Art",Data Scientist,Tech,$90k–$140k,0.08
32,Female,Master’s,"Management, Communication",Finance,Data Scientist,Tech,$90k–$140k,0.08
31,Other,PhD,"Design, Data Analysis, Communication, Java","Education, Technology, Healthcare",Software Engineer,Tech,$80k–$120k,0.07
44,Other,PhD,"Python, Communication","Art, Healthcare",Data Scientist,Tech,$90k–$140k,0.08
32,Female,PhD,"Communication, Design, Data Analysis, Management","Technology, Art",Graphic Designer,Creative,$40k–$60k,0.03
49,Other,Master’s,"Data Analysis, Management, Python, Communication",Finance,Graphic Designer,Creative,$40k–$60k,0.03
31,Other,Bachelor’s,"Communication, Design","Art, Finance, Education",Data Scientist,Tech,$90k–$140k,0.08
55,Female,Master’s,"Python, Data Analysis","Healthcare, Technology, Finance",Graphic Designer,Creative,$40k–$60k,0.03
64,Male,Bachelor’s,"Data Analysis, Design, Communication, Java",Technology,Data Scientist,Tech,$90k–$140k,0.08
57,Male,PhD,"Communication, Java, Design, Python","Technology, Finance, Healthcare",Software Engineer,Tech,$80k–$120k,0.07
63,Male,Bachelor’s,"Design, Java, Data Analysis","Healthcare, Technology, Art",Data Scientist,Tech,$90k–$140k,0.08
58,Other,PhD,"Design, Java, Management, Python","Healthcare, Education",Data Scientist,Tech,$90k–$140k,0.08
65,Female,High School,"Design, Python","Art, Healthcare",Software Engineer,Tech,$80k–$120k,0.07
55,Male,Master’s,"Communication, Java",Healthcare,Data Scientist,Tech,$90k–$140k,0.08
49,Other,Master’s,"Python, Management","Education, Technology, Art",Graphic Designer,Creative,$40k–$60k,0.03
65,Female,Master’s,"Communication, Data Analysis","Technology, Art, Healthcare",Graphic Designer,Creative,$40k–$60k,0.03
43,Other,High School,"Data Analysis, Communication","Education, Healthcare",Data Scientist,Tech,$90k–$140k,0.08
50,Male,Bachelor’s,"Java, Python, Communication","Technology, Healthcare",Graphic Designer,Creative,$40k–$60k,0.03
34,Female,Master’s,"Management, Data Analysis, Communication, Python","Finance, Healthcare, Technology",Data Scientist,Tech,$90k–$140k,0.08
27,Female,Bachelor’s,"Python, Java",Finance,Software Engineer,Tech,$80k–$120k,0.07
32,Male,PhD,"Java, Data Analysis, Communication",Education,Data Scientist,Tech,$90k–$140k,0.08
27,Female,Bachelor’s,"Communication, Design","Finance, Art, Healthcare",Software Engineer,Tech,$80k–$120k,0.07
22,Male,Master’s,"Python, Design",Technology,Graphic Designer,Creative,$40k–$60k,0.03
45,Female,High School,"Management, Java, Communication","Education, Finance, Art",Software Engineer,Tech,$80k–$120k,0.07
61,Male,High School,"Design, Data Analysis",Technology,Graphic Designer,Creative,$40k–$60k,0.03
46,Female,Master’s,"Java, Data Analysis, Python","Healthcare, Technology",Data Scientist,Tech,$90k–$140k,0.08
50,Female,PhD,"Design, Communication",Art,Software Engineer,Tech,$80k–$120k,0.07
64,Female,PhD,"Python, Design",Technology,Graphic Designer,Creative,$40k–$60k,0.03
19,Male,PhD,"Python, Communication, Management, Data Analysis",Finance,Data Scientist,Tech,$90k–$140k,0.08
35,Male,Master’s,"Communication, Design, Management, Data Analysis",Education,Graphic Designer,Creative,$40k–$60k,0.03
45,Male,Bachelor’s,"Communication, Design, Python, Management","Technology, Finance, Education",Software Engineer,Tech,$80k–$120k,0.07
38,Female,Master’s,"Python, Data Analysis, Management","Finance, Healthcare",Data Scientist,Tech,$90k–$140k,0.08
20,Other,Bachelor’s,"Java, Management, Data Analysis, Design",Technology,Graphic Designer,Creative,$40k–$60k,0.03
43,Other,Master’s,"Python, Design, Data Analysis","Finance, Healthcare",Data Scientist,Tech,$90k–$140k,0.08
63,Female,Bachelor’s,"Communication, Python, Management","Technology, Healthcare, Art",Data Scientist,Tech,$90k–$140k,0.08
61,Other,PhD,"Python, Design, Management","Finance, Education",Graphic Designer,Creative,$40k–$60k,0.03
22,Female,Bachelor’s,"Java, Python, Design, Management","Education, Finance",Graphic Designer,Creative,$40k–$60k,0.03
65,Female,Bachelor’s,"Data Analysis, Python, Java, Design","Finance, Healthcare",Data Scientist,Tech,$90k–$140k,0.08
23,Female,PhD,"Design, Management","Education, Healthcare, Art",Graphic Designer,Creative,$40k–$60k,0.03
30,Female,Master’s,"Python, Data Analysis",Healthcare,Graphic Designer,Creative,$40k–$60k,0.03
38,Other,PhD,"Java, Design",Art,Software Engineer,Tech,$80k–$120k,0.07
57,Male,High School,"Management, Data Analysis, Java",Technology,Graphic Designer,Creative,$40k–$60k,0.03
29,Other,PhD,"Communication, Design, Python, Management",Technology,Software Engineer,Tech,$80k–$120k,0.07
56,Other,PhD,"Java, Communication, Management, Data Analysis","Art, Technology",Software Engineer,Tech,$80k–$120k,0.07
21,Other,PhD,"Management, Design, Python","Technology, Healthcare",Data Scientist,Tech,$90k–$140k,0.08
43,Female,Bachelor’s,"Java, Python, Data Analysis, Management","Art, Healthcare",Software Engineer,Tech,$80k–$120k,0.07
29,Male,Master’s,"Design, Data Analysis, Management, Python","Finance, Technology, Art",Software Engineer,Tech,$80k–$120k,0.07
24,Male,High School,"Communication, Java, Design","Finance, Art, Healthcare",Graphic Designer,Creative,$40k–$60k,0.03
22,Other,Bachelor’s,"Communication, Java","Healthcare, Finance, Education",Software Engineer,Tech,$80k–$120k,0.07
25,Male,PhD,"Java, Data Analysis, Python, Communication","Healthcare, Education",Data Scientist,Tech,$90k–$140k,0.08
65,Male,Bachelor’s,"Communication, Python, Design, Data Analysis","Finance, Education",Graphic Designer,Creative,$40k–$60k,0.03
18,Male,High School,"Communication, Data Analysis, Python, Design","Finance, Technology, Education",Graphic Designer,Creative,$40k–$60k,0.03
27,Female,High School,"Management, Python, Java, Communication","Art, Finance",Graphic Designer,Creative,$40k–$60k,0.03
22,Female,Bachelor’s,"Communication, Data Analysis, Python",Finance,Graphic Designer,Creative,$40k–$60k,0.03
40,Female,Bachelor’s,"Data Analysis, Communication, Management, Python","Finance, Education",Graphic Designer,Creative,$40k–$60k,0.03
23,Other,PhD,"Communication, Data Analysis, Python","Technology, Art",Software Engineer,Tech,$80k–$120k,0.07
54,Other,Bachelor’s,"Java, Python, Management, Communication",Education,Data Scientist,Tech,$90k–$140k,0.08
57,Other,Master’s,"Java, Design, Python, Data Analysis",Art,Data Scientist,Tech,$90k–$140k,0.08
62,Other,Master’s,"Design, Communication, Data Analysis","Technology, Healthcare, Finance",Data Scientist,Tech,$90k–$140k,0.08
23,Female,Bachelor’s,"Communication, Data Analysis, Design","Art, Technology",Data Scientist,Tech,$90k–$140k,0.08
28,Male,PhD,"Python, Java, Management, Communication","Education, Technology",Graphic Designer,Creative,$40k–$60k,0.03
46,Male,Bachelor’s,"Design, Communication, Python, Java",Healthcare,Graphic Designer,Creative,$40k–$60k,0.03
28,Other,Bachelor’s,"Communication, Management, Python, Design",Finance,Software Engineer,Tech,$80k–$120k,0.07
21,Male,PhD,"Python, Management","Technology, Finance",Data Scientist,Tech,$90k–$140k,0.08
22,Other,Master’s,"Design, Python, Data Analysis, Management",Finance,Software Engineer,Tech,$80k–$120k,0.07
22,Male,Master’s,"Python, Communication, Java","Art, Education",Graphic Designer,Creative,$40k–$60k,0.03
38,Other,PhD,"Python, Design, Data Analysis","Art, Healthcare, Finance",Software Engineer,Tech,$80k–$120k,0.07
49,Other,PhD,"Data Analysis, Python",Healthcare,Graphic Designer,Creative,$40k–$60k,0.03
65,Female,PhD,"Data Analysis, Design, Python, Java",Education,Graphic Designer,Creative,$40k–$60k,0.03
51,Male,Bachelor’s,"Python, Communication",Finance,Data Scientist,Tech,$90k–$140k,0.08
35,Male,Master’s,"Python, Data Analysis, Communication","Healthcare, Education",Data Scientist,Tech,$90k–$140k,0.08
59,Other,PhD,"Java, Design","Healthcare, Art, Technology",Software Engineer,Tech,$80k–$120k,0.07
31,Male,PhD,"Data Analysis, Python, Java","Education, Art",Data Scientist,Tech,$90k–$140k,0.08
22,Male,Bachelor’s,"Data Analysis, Python","Healthcare, Finance",Data Scientist,Tech,$90k–$140k,0.08
63,Other,High School,"Communication, Design","Art, Technology, Healthcare",Graphic Designer,Creative,$40k–$60k,0.03
39,Other,Master’s,"Communication, Python, Java","Healthcare, Technology, Education",Data Scientist,Tech,$90k–$140k,0.08
58,Male,High School,"Communication, Data Analysis","Healthcare, Art, Education",Graphic Designer,Creative,$40k–$60k,0.03
62,Other,Master’s,"Communication, Java",Finance,Data Scientist,Tech,$90k–$140k,0.08
47,Male,PhD,"Java, Communication","Education, Finance",Data Scientist,Tech,$90k–$140k,0.08
54,Female,Bachelor’s,"Python, Communication",Art,Graphic Designer,Creative,$40k–$60k,0.03
54,Male,PhD,"Design, Data Analysis, Communication, Management",Finance,Graphic Designer,Creative,$40k–$60k,0.03
43,Male,PhD,"Communication, Java, Python",Finance,Data Scientist,Tech,$90k–$140k,0.08
34,Male,High School,"Management, Python, Java","Finance, Technology, Healthcare",Graphic Designer,Creative,$40k–$60k,0.03
19,Male,Bachelor’s,"Python, Java","Technology, Education",Graphic Designer,Creative,$40k–$60k,0.03
51,Other,Bachelor’s,"Communication, Java, Python",Technology,Software Engineer,Tech,$80k–$120k,0.07
35,Female,PhD,"Management, Communication, Data Analysis","Finance, Healthcare",Software Engineer,Tech,$80k–$120k,0.07
27,Female,PhD,"Java, Data Analysis","Healthcare, Education, Finance",Graphic Designer,Creative,$40k–$60k,0.03
40,Female,High School,"Python, Management","Art, Education, Healthcare",Graphic Designer,Creative,$40k–$60k,0.03
28,Female,High School,"Python, Data Analysis, Java, Management",Art,Data Scientist,Tech,$90k–$140k,0.08
31,Female,Master’s,"Design, Python, Communication, Java","Art, Education",Data Scientist,Tech,$90k–$140k,0.08
20,Male,Bachelor’s,"Communication, Management, Data Analysis, Design","Education, Art",Graphic Designer,Creative,$40k–$60k,0.03
32,Female,High School,"Design, Python","Art, Technology",Graphic Designer,Creative,$40k–$60k,0.03
19,Female,Bachelor’s,"Data Analysis, Management",Technology,Software Engineer,Tech,$80k–$120k,0.07
60,Male,PhD,"Design, Management, Python","Education, Technology, Healthcare",Software Engineer,Tech,$80k–$120k,0.07
53,Female,Bachelor’s,"Data Analysis, Java",Finance,Data Scientist,Tech,$90k–$140k,0.08
